uid,bank_account
Tanzania_uniqueid_4500,No
Kenya_uniqueid_632,No
Rwanda_uniqueid_5202,No
Rwanda_uniqueid_5685,No
Rwanda_uniqueid_5382,No
Uganda_uniqueid_1666,No
Rwanda_uniqueid_8272,No
Kenya_uniqueid_5334,No
Rwanda_uniqueid_1030,No
Kenya_uniqueid_636,No
Rwanda_uniqueid_4541,No
Tanzania_uniqueid_2139,No
Rwanda_uniqueid_5691,No
Tanzania_uniqueid_5309,Yes
Tanzania_uniqueid_3076,No
Tanzania_uniqueid_6356,No
Tanzania_uniqueid_1681,No
Rwanda_uniqueid_1855,No
Kenya_uniqueid_3818,No
Tanzania_uniqueid_3963,No
Tanzania_uniqueid_619,No
Kenya_uniqueid_5506,No
Rwanda_uniqueid_7788,No
Tanzania_uniqueid_6051,No
Kenya_uniqueid_5849,No
Rwanda_uniqueid_5511,No
Kenya_uniqueid_3923,No
Tanzania_uniqueid_1839,No
Rwanda_uniqueid_2939,No
Kenya_uniqueid_2901,No
Tanzania_uniqueid_1821,No
Rwanda_uniqueid_3166,No
Uganda_uniqueid_2055,No
Rwanda_uniqueid_6021,No
Kenya_uniqueid_4253,No
Tanzania_uniqueid_208,No
Kenya_uniqueid_5475,No
Rwanda_uniqueid_6329,No
Kenya_uniqueid_2387,Yes
Rwanda_uniqueid_2833,No
Tanzania_uniqueid_4570,No
Rwanda_uniqueid_8342,No
Tanzania_uniqueid_4993,No
Rwanda_uniqueid_7072,No
Rwanda_uniqueid_218,Yes
Rwanda_uniqueid_4945,No
Tanzania_uniqueid_3988,No
Uganda_uniqueid_2031,No
Kenya_uniqueid_3389,No
Kenya_uniqueid_3311,No
Tanzania_uniqueid_6358,No
Rwanda_uniqueid_8593,No
Rwanda_uniqueid_2184,No
Kenya_uniqueid_5215,No
Rwanda_uniqueid_4388,No
Rwanda_uniqueid_1970,No
Tanzania_uniqueid_4025,No
Rwanda_uniqueid_6480,Yes
Uganda_uniqueid_1065,No
Rwanda_uniqueid_6087,No
Kenya_uniqueid_3639,No
Tanzania_uniqueid_4754,No
Kenya_uniqueid_5512,No
Tanzania_uniqueid_3213,No
Kenya_uniqueid_116,No
Rwanda_uniqueid_2906,No
Tanzania_uniqueid_382,No
Kenya_uniqueid_2499,No
Tanzania_uniqueid_595,No
Tanzania_uniqueid_3380,No
Kenya_uniqueid_5149,No
Tanzania_uniqueid_1344,No
Rwanda_uniqueid_5050,No
Kenya_uniqueid_1200,No
Uganda_uniqueid_390,No
Tanzania_uniqueid_4961,No
Kenya_uniqueid_1693,No
Uganda_uniqueid_1170,No
Rwanda_uniqueid_1992,No
Rwanda_uniqueid_1371,No
Tanzania_uniqueid_5225,No
Tanzania_uniqueid_3703,No
Tanzania_uniqueid_5915,No
Rwanda_uniqueid_6851,No
Rwanda_uniqueid_2497,No
Kenya_uniqueid_4955,No
Kenya_uniqueid_1609,No
Rwanda_uniqueid_3474,Yes
Kenya_uniqueid_5888,No
Rwanda_uniqueid_1432,No
Kenya_uniqueid_3016,No
Rwanda_uniqueid_8080,No
Tanzania_uniqueid_2262,No
Kenya_uniqueid_2989,No
Tanzania_uniqueid_1870,No
Rwanda_uniqueid_8249,No
Kenya_uniqueid_1554,No
Tanzania_uniqueid_538,No
Kenya_uniqueid_4640,No
Uganda_uniqueid_2036,Yes
Kenya_uniqueid_1338,No
Kenya_uniqueid_2481,No
Uganda_uniqueid_901,No
Rwanda_uniqueid_1350,No
Uganda_uniqueid_1460,No
Tanzania_uniqueid_3200,No
Rwanda_uniqueid_2277,No
Rwanda_uniqueid_1851,No
Tanzania_uniqueid_3551,No
Kenya_uniqueid_5497,No
Uganda_uniqueid_1926,No
Uganda_uniqueid_1841,No
Tanzania_uniqueid_220,No
Tanzania_uniqueid_1573,Yes
Uganda_uniqueid_306,No
Rwanda_uniqueid_6797,No
Tanzania_uniqueid_479,No
Kenya_uniqueid_4337,No
Rwanda_uniqueid_2225,No
Kenya_uniqueid_3002,No
Rwanda_uniqueid_1714,No
Rwanda_uniqueid_7988,Yes
Kenya_uniqueid_4705,Yes
Kenya_uniqueid_839,Yes
Kenya_uniqueid_2445,No
Rwanda_uniqueid_2242,Yes
Kenya_uniqueid_4564,No
Tanzania_uniqueid_1470,No
Kenya_uniqueid_6040,No
Kenya_uniqueid_5136,No
Rwanda_uniqueid_7160,No
Kenya_uniqueid_2027,No
Uganda_uniqueid_1423,No
Tanzania_uniqueid_2070,No
Tanzania_uniqueid_2011,No
Kenya_uniqueid_3194,Yes
Rwanda_uniqueid_801,No
Kenya_uniqueid_240,No
Kenya_uniqueid_1433,No
Kenya_uniqueid_2029,No
Rwanda_uniqueid_4362,No
Rwanda_uniqueid_3511,No
Rwanda_uniqueid_7698,No
Kenya_uniqueid_4846,No
Tanzania_uniqueid_1869,No
Tanzania_uniqueid_3693,No
Tanzania_uniqueid_4244,No
Rwanda_uniqueid_6773,Yes
Kenya_uniqueid_716,No
Rwanda_uniqueid_4004,No
Rwanda_uniqueid_5054,No
Rwanda_uniqueid_174,No
Rwanda_uniqueid_3264,No
Rwanda_uniqueid_5555,No
Kenya_uniqueid_1930,Yes
Rwanda_uniqueid_5793,No
Tanzania_uniqueid_5557,No
Tanzania_uniqueid_429,No
Rwanda_uniqueid_4578,No
Rwanda_uniqueid_1037,No
Tanzania_uniqueid_2998,No
Kenya_uniqueid_4464,Yes
Rwanda_uniqueid_8749,Yes
Rwanda_uniqueid_3555,No
Uganda_uniqueid_2084,No
Tanzania_uniqueid_2158,No
Uganda_uniqueid_1533,No
Kenya_uniqueid_1363,No
Tanzania_uniqueid_4242,No
Tanzania_uniqueid_3140,No
Rwanda_uniqueid_8431,No
Rwanda_uniqueid_6919,No
Kenya_uniqueid_5461,No
Rwanda_uniqueid_327,No
Rwanda_uniqueid_6611,No
Kenya_uniqueid_2278,No
Tanzania_uniqueid_2607,Yes
Tanzania_uniqueid_6291,No
Uganda_uniqueid_654,No
Kenya_uniqueid_1731,No
Rwanda_uniqueid_8400,No
Rwanda_uniqueid_6778,No
Tanzania_uniqueid_1884,No
Rwanda_uniqueid_7699,Yes
Tanzania_uniqueid_5776,No
Tanzania_uniqueid_5373,No
Uganda_uniqueid_2070,No
Rwanda_uniqueid_4169,No
Tanzania_uniqueid_3949,No
Kenya_uniqueid_4773,No
Uganda_uniqueid_1334,No
Tanzania_uniqueid_2709,No
Rwanda_uniqueid_7356,No
Rwanda_uniqueid_4199,No
Kenya_uniqueid_3469,No
Tanzania_uniqueid_6363,No
Rwanda_uniqueid_7974,No
Tanzania_uniqueid_1696,No
Tanzania_uniqueid_3205,Yes
Rwanda_uniqueid_4508,No
Tanzania_uniqueid_5130,No
Rwanda_uniqueid_1600,Yes
Rwanda_uniqueid_4331,No
Kenya_uniqueid_301,No
Rwanda_uniqueid_4050,No
Kenya_uniqueid_2916,Yes
Rwanda_uniqueid_8338,No
Tanzania_uniqueid_3080,No
Tanzania_uniqueid_4608,Yes
Tanzania_uniqueid_2311,No
Rwanda_uniqueid_299,No
Kenya_uniqueid_1713,No
Rwanda_uniqueid_6114,No
Tanzania_uniqueid_1360,No
Rwanda_uniqueid_7392,No
Rwanda_uniqueid_6700,No
Tanzania_uniqueid_964,Yes
Tanzania_uniqueid_370,No
Rwanda_uniqueid_3147,No
Kenya_uniqueid_3210,No
Tanzania_uniqueid_5365,No
Rwanda_uniqueid_165,No
Kenya_uniqueid_3624,No
Rwanda_uniqueid_2877,No
Kenya_uniqueid_1079,No
Rwanda_uniqueid_1401,No
Tanzania_uniqueid_5628,No
Rwanda_uniqueid_3744,No
Kenya_uniqueid_4703,No
Rwanda_uniqueid_6825,No
Tanzania_uniqueid_3560,No
Tanzania_uniqueid_1429,No
Tanzania_uniqueid_3379,No
Tanzania_uniqueid_4994,No
Tanzania_uniqueid_4019,No
Tanzania_uniqueid_2035,No
Rwanda_uniqueid_111,Yes
Kenya_uniqueid_4520,No
Rwanda_uniqueid_6179,No
Kenya_uniqueid_674,No
Tanzania_uniqueid_6417,No
Kenya_uniqueid_4280,No
Tanzania_uniqueid_6188,No
Rwanda_uniqueid_847,No
Rwanda_uniqueid_4394,No
Tanzania_uniqueid_6144,No
Kenya_uniqueid_4715,No
Rwanda_uniqueid_2918,No
Rwanda_uniqueid_1681,No
Rwanda_uniqueid_170,No
Uganda_uniqueid_1214,Yes
Tanzania_uniqueid_4606,No
Tanzania_uniqueid_2975,Yes
Rwanda_uniqueid_4802,No
Rwanda_uniqueid_4132,No
Tanzania_uniqueid_3328,No
Tanzania_uniqueid_2314,No
Rwanda_uniqueid_4996,No
Kenya_uniqueid_4059,No
Rwanda_uniqueid_2181,Yes
Rwanda_uniqueid_30,No
Kenya_uniqueid_3462,No
Kenya_uniqueid_978,No
Rwanda_uniqueid_1628,No
Uganda_uniqueid_1949,No
Tanzania_uniqueid_3128,No
Tanzania_uniqueid_1508,No
Rwanda_uniqueid_2212,No
Tanzania_uniqueid_6003,No
Rwanda_uniqueid_8350,No
Rwanda_uniqueid_2129,No
Tanzania_uniqueid_3496,Yes
Rwanda_uniqueid_5031,No
Rwanda_uniqueid_7406,No
Uganda_uniqueid_298,No
Rwanda_uniqueid_6439,No
Kenya_uniqueid_89,No
Kenya_uniqueid_3802,No
Rwanda_uniqueid_2211,No
Rwanda_uniqueid_8663,No
Tanzania_uniqueid_5128,No
Tanzania_uniqueid_644,No
Tanzania_uniqueid_3078,Yes
Tanzania_uniqueid_5136,No
Tanzania_uniqueid_1272,No
Uganda_uniqueid_1123,No
Tanzania_uniqueid_4740,No
Rwanda_uniqueid_2326,No
Rwanda_uniqueid_6050,No
Rwanda_uniqueid_8640,No
Tanzania_uniqueid_4105,No
Rwanda_uniqueid_7910,No
Tanzania_uniqueid_1718,Yes
Tanzania_uniqueid_5541,No
Rwanda_uniqueid_1045,No
Kenya_uniqueid_5812,No
Rwanda_uniqueid_1931,No
Kenya_uniqueid_3459,No
Rwanda_uniqueid_3862,No
Kenya_uniqueid_3715,No
Uganda_uniqueid_1558,No
Tanzania_uniqueid_5616,No
Kenya_uniqueid_2306,No
Rwanda_uniqueid_8525,No
Rwanda_uniqueid_8175,No
Rwanda_uniqueid_6354,No
Rwanda_uniqueid_8151,No
Uganda_uniqueid_1850,No
Rwanda_uniqueid_1864,No
Rwanda_uniqueid_7203,Yes
Uganda_uniqueid_313,No
Tanzania_uniqueid_4871,No
Tanzania_uniqueid_3791,No
Tanzania_uniqueid_3290,No
Kenya_uniqueid_1489,No
Rwanda_uniqueid_5399,Yes
Tanzania_uniqueid_3973,No
Rwanda_uniqueid_1414,No
Rwanda_uniqueid_7224,No
Uganda_uniqueid_519,No
Tanzania_uniqueid_3195,No
Kenya_uniqueid_3032,Yes
Tanzania_uniqueid_1181,Yes
Kenya_uniqueid_577,No
Rwanda_uniqueid_4810,No
Kenya_uniqueid_1054,No
Rwanda_uniqueid_3048,No
Tanzania_uniqueid_2140,No
Uganda_uniqueid_163,Yes
Tanzania_uniqueid_1798,Yes
Uganda_uniqueid_753,No
Rwanda_uniqueid_4797,No
Rwanda_uniqueid_4478,No
Rwanda_uniqueid_7391,No
Rwanda_uniqueid_7472,No
Kenya_uniqueid_2178,No
Rwanda_uniqueid_6032,No
Rwanda_uniqueid_1741,No
Tanzania_uniqueid_4951,No
Rwanda_uniqueid_2910,No
Rwanda_uniqueid_4857,No
Tanzania_uniqueid_4832,No
Kenya_uniqueid_5529,No
Tanzania_uniqueid_1840,Yes
Tanzania_uniqueid_1816,No
Tanzania_uniqueid_962,No
Rwanda_uniqueid_2506,No
Tanzania_uniqueid_82,No
Kenya_uniqueid_818,No
Uganda_uniqueid_2075,No
Uganda_uniqueid_1884,Yes
Tanzania_uniqueid_4992,No
Rwanda_uniqueid_1259,No
Kenya_uniqueid_4700,No
Tanzania_uniqueid_1317,No
Rwanda_uniqueid_8277,No
Kenya_uniqueid_2695,No
Rwanda_uniqueid_8301,No
Kenya_uniqueid_3577,No
Kenya_uniqueid_5307,No
Rwanda_uniqueid_3334,No
Kenya_uniqueid_2797,No
Kenya_uniqueid_4035,No
Rwanda_uniqueid_1572,No
Kenya_uniqueid_73,Yes
Kenya_uniqueid_1403,No
Rwanda_uniqueid_8576,No
Rwanda_uniqueid_564,No
Rwanda_uniqueid_2049,No
Rwanda_uniqueid_3248,No
Rwanda_uniqueid_4223,No
Tanzania_uniqueid_2620,No
Rwanda_uniqueid_5891,No
Tanzania_uniqueid_5605,No
Tanzania_uniqueid_806,No
Rwanda_uniqueid_1235,Yes
Tanzania_uniqueid_2155,No
Rwanda_uniqueid_3512,No
Uganda_uniqueid_564,No
Rwanda_uniqueid_265,No
Tanzania_uniqueid_5952,No
Rwanda_uniqueid_1043,No
Kenya_uniqueid_2947,No
Tanzania_uniqueid_5327,No
Rwanda_uniqueid_723,No
Rwanda_uniqueid_6102,Yes
Kenya_uniqueid_5175,Yes
Rwanda_uniqueid_7625,No
Kenya_uniqueid_3827,No
Uganda_uniqueid_2008,No
Kenya_uniqueid_189,No
Rwanda_uniqueid_5440,No
Rwanda_uniqueid_6442,Yes
Rwanda_uniqueid_4705,Yes
Rwanda_uniqueid_8337,Yes
Kenya_uniqueid_4506,No
Tanzania_uniqueid_3515,No
Uganda_uniqueid_2003,No
Kenya_uniqueid_3498,No
Tanzania_uniqueid_741,No
Kenya_uniqueid_2726,No
Uganda_uniqueid_161,No
Tanzania_uniqueid_816,No
Rwanda_uniqueid_3899,No
Rwanda_uniqueid_2265,No
Tanzania_uniqueid_4695,No
Rwanda_uniqueid_6658,Yes
Uganda_uniqueid_949,Yes
Tanzania_uniqueid_5074,Yes
Tanzania_uniqueid_5371,No
Tanzania_uniqueid_6297,No
Rwanda_uniqueid_832,No
Tanzania_uniqueid_5062,No
Kenya_uniqueid_2880,No
Rwanda_uniqueid_7258,No
Tanzania_uniqueid_2232,No
Rwanda_uniqueid_5571,No
Tanzania_uniqueid_5726,No
Kenya_uniqueid_3264,No
Kenya_uniqueid_2755,Yes
Kenya_uniqueid_3573,No
Tanzania_uniqueid_6331,No
Rwanda_uniqueid_5845,No
Rwanda_uniqueid_3061,No
Tanzania_uniqueid_1016,No
Tanzania_uniqueid_2819,Yes
Kenya_uniqueid_3927,No
Rwanda_uniqueid_4752,No
Uganda_uniqueid_404,No
Kenya_uniqueid_6004,No
Rwanda_uniqueid_7781,No
Rwanda_uniqueid_2550,No
Rwanda_uniqueid_8548,No
Kenya_uniqueid_3583,No
Kenya_uniqueid_3435,No
Kenya_uniqueid_4463,No
Uganda_uniqueid_1814,No
Kenya_uniqueid_922,No
Rwanda_uniqueid_4292,Yes
Kenya_uniqueid_4329,No
Kenya_uniqueid_1471,No
Kenya_uniqueid_1750,No
Rwanda_uniqueid_1535,Yes
Uganda_uniqueid_1234,No
Kenya_uniqueid_6030,No
Uganda_uniqueid_1287,No
Tanzania_uniqueid_1,No
Uganda_uniqueid_838,No
Kenya_uniqueid_1732,No
Rwanda_uniqueid_7234,No
Tanzania_uniqueid_2330,No
Rwanda_uniqueid_375,No
Kenya_uniqueid_5707,Yes
Rwanda_uniqueid_3391,Yes
Rwanda_uniqueid_6901,No
Tanzania_uniqueid_3751,No
Tanzania_uniqueid_2911,No
Rwanda_uniqueid_8483,No
Uganda_uniqueid_1208,No
Kenya_uniqueid_4223,No
Tanzania_uniqueid_4185,No
Uganda_uniqueid_467,No
Rwanda_uniqueid_866,No
Tanzania_uniqueid_3584,No
Kenya_uniqueid_1259,No
Rwanda_uniqueid_6117,No
Tanzania_uniqueid_6138,Yes
Rwanda_uniqueid_5432,No
Tanzania_uniqueid_4581,No
Rwanda_uniqueid_8257,No
Kenya_uniqueid_274,No
Rwanda_uniqueid_7153,No
Rwanda_uniqueid_8040,No
Rwanda_uniqueid_620,Yes
Tanzania_uniqueid_2932,No
Tanzania_uniqueid_2734,No
Kenya_uniqueid_3172,No
Uganda_uniqueid_900,No
Tanzania_uniqueid_6056,No
Rwanda_uniqueid_3664,Yes
Rwanda_uniqueid_3658,Yes
Rwanda_uniqueid_8006,No
Tanzania_uniqueid_5848,No
Tanzania_uniqueid_842,No
Rwanda_uniqueid_5512,No
Tanzania_uniqueid_486,No
Rwanda_uniqueid_1815,No
Rwanda_uniqueid_5198,No
Kenya_uniqueid_5865,No
Kenya_uniqueid_3888,No
Tanzania_uniqueid_4083,No
Uganda_uniqueid_1463,No
Rwanda_uniqueid_6322,No
Rwanda_uniqueid_6073,No
Rwanda_uniqueid_7494,No
Tanzania_uniqueid_3961,Yes
Uganda_uniqueid_1116,No
Rwanda_uniqueid_6992,Yes
Tanzania_uniqueid_5714,No
Rwanda_uniqueid_5222,No
Tanzania_uniqueid_2124,No
Tanzania_uniqueid_3942,No
Kenya_uniqueid_2238,No
Tanzania_uniqueid_4810,No
Rwanda_uniqueid_6119,No
Rwanda_uniqueid_2516,Yes
Kenya_uniqueid_232,No
Rwanda_uniqueid_5991,No
Rwanda_uniqueid_5215,No
Tanzania_uniqueid_293,Yes
Rwanda_uniqueid_2990,No
Tanzania_uniqueid_802,No
Rwanda_uniqueid_465,No
Rwanda_uniqueid_2490,No
Tanzania_uniqueid_3273,No
Rwanda_uniqueid_8255,No
Tanzania_uniqueid_1679,No
Kenya_uniqueid_3979,No
Tanzania_uniqueid_5971,No
Rwanda_uniqueid_6100,No
Kenya_uniqueid_3426,No
Rwanda_uniqueid_5830,No
Tanzania_uniqueid_548,No
Uganda_uniqueid_81,No
Rwanda_uniqueid_813,No
Tanzania_uniqueid_2201,No
Tanzania_uniqueid_2687,No
Tanzania_uniqueid_2209,No
Tanzania_uniqueid_2534,No
Kenya_uniqueid_2313,No
Rwanda_uniqueid_450,No
Rwanda_uniqueid_7287,Yes
Tanzania_uniqueid_3911,No
Tanzania_uniqueid_2599,No
Rwanda_uniqueid_2471,No
Uganda_uniqueid_1226,No
Tanzania_uniqueid_995,No
Tanzania_uniqueid_2778,No
Tanzania_uniqueid_1701,No
Uganda_uniqueid_1124,No
Rwanda_uniqueid_5287,No
Tanzania_uniqueid_3741,No
Tanzania_uniqueid_5703,Yes
Kenya_uniqueid_3830,No
Kenya_uniqueid_5054,No
Rwanda_uniqueid_460,No
Kenya_uniqueid_4200,Yes
Rwanda_uniqueid_3058,No
Kenya_uniqueid_1723,No
Rwanda_uniqueid_431,No
Rwanda_uniqueid_5777,No
Tanzania_uniqueid_4989,Yes
Tanzania_uniqueid_3930,No
Rwanda_uniqueid_8590,No
Uganda_uniqueid_292,No
Kenya_uniqueid_1733,No
Rwanda_uniqueid_5957,No
Tanzania_uniqueid_4645,No
Kenya_uniqueid_2849,No
Rwanda_uniqueid_1579,No
Kenya_uniqueid_3895,No
Tanzania_uniqueid_895,Yes
Rwanda_uniqueid_2523,No
Rwanda_uniqueid_4967,Yes
Rwanda_uniqueid_2498,No
Uganda_uniqueid_470,No
Tanzania_uniqueid_1446,No
Uganda_uniqueid_828,No
Tanzania_uniqueid_1235,No
Kenya_uniqueid_4154,Yes
Kenya_uniqueid_2944,No
Tanzania_uniqueid_6007,No
Tanzania_uniqueid_2824,No
Kenya_uniqueid_4951,No
Tanzania_uniqueid_4634,Yes
Rwanda_uniqueid_5082,No
Tanzania_uniqueid_408,No
Rwanda_uniqueid_846,No
Rwanda_uniqueid_6126,No
Uganda_uniqueid_2049,No
Tanzania_uniqueid_3761,No
Tanzania_uniqueid_6590,No
Rwanda_uniqueid_2203,No
Kenya_uniqueid_2302,No
Uganda_uniqueid_979,No
Kenya_uniqueid_2999,No
Rwanda_uniqueid_4995,No
Rwanda_uniqueid_6765,No
Kenya_uniqueid_380,No
Kenya_uniqueid_4895,No
Kenya_uniqueid_3951,No
Kenya_uniqueid_4985,No
Rwanda_uniqueid_7998,No
Rwanda_uniqueid_4113,No
Rwanda_uniqueid_3842,No
Rwanda_uniqueid_7015,No
Kenya_uniqueid_4510,No
Kenya_uniqueid_928,No
Rwanda_uniqueid_4364,No
Tanzania_uniqueid_3343,No
Rwanda_uniqueid_2522,No
Tanzania_uniqueid_4565,No
Kenya_uniqueid_5863,No
Kenya_uniqueid_400,No
Rwanda_uniqueid_902,No
Rwanda_uniqueid_7416,No
Tanzania_uniqueid_1290,Yes
Kenya_uniqueid_2504,No
Tanzania_uniqueid_6103,No
Rwanda_uniqueid_5220,No
Tanzania_uniqueid_5284,Yes
Kenya_uniqueid_5817,No
Tanzania_uniqueid_4357,No
Tanzania_uniqueid_2484,No
Tanzania_uniqueid_3866,No
Rwanda_uniqueid_7445,No
Rwanda_uniqueid_5025,No
Uganda_uniqueid_142,No
Tanzania_uniqueid_6213,No
Rwanda_uniqueid_4685,No
Tanzania_uniqueid_4443,No
Rwanda_uniqueid_2807,No
Kenya_uniqueid_3698,No
Rwanda_uniqueid_2264,No
Kenya_uniqueid_1012,No
Tanzania_uniqueid_4510,No
Uganda_uniqueid_1171,No
Rwanda_uniqueid_5,No
Kenya_uniqueid_2617,No
Kenya_uniqueid_468,No
Rwanda_uniqueid_1480,No
Tanzania_uniqueid_1645,No
Tanzania_uniqueid_608,No
Rwanda_uniqueid_1391,No
Rwanda_uniqueid_1361,No
Rwanda_uniqueid_7948,No
Tanzania_uniqueid_1741,No
Tanzania_uniqueid_3686,No
Kenya_uniqueid_432,No
Rwanda_uniqueid_5254,No
Rwanda_uniqueid_1826,No
Tanzania_uniqueid_6128,No
Rwanda_uniqueid_3096,No
Kenya_uniqueid_408,No
Rwanda_uniqueid_5615,No
Tanzania_uniqueid_5682,Yes
Rwanda_uniqueid_7789,No
Uganda_uniqueid_1653,No
Rwanda_uniqueid_354,No
Rwanda_uniqueid_7140,No
Rwanda_uniqueid_2846,Yes
Kenya_uniqueid_652,No
Rwanda_uniqueid_6218,No
Rwanda_uniqueid_6837,No
Kenya_uniqueid_178,No
Kenya_uniqueid_4,No
Tanzania_uniqueid_2759,No
Rwanda_uniqueid_690,No
Rwanda_uniqueid_7905,No
Tanzania_uniqueid_2550,No
Tanzania_uniqueid_585,No
Kenya_uniqueid_2393,No
Tanzania_uniqueid_95,No
Tanzania_uniqueid_490,No
Kenya_uniqueid_5216,No
Tanzania_uniqueid_2685,No
Tanzania_uniqueid_5102,No
Rwanda_uniqueid_5966,No
Rwanda_uniqueid_5821,No
Tanzania_uniqueid_6107,No
Uganda_uniqueid_1363,No
Rwanda_uniqueid_8256,No
Tanzania_uniqueid_442,No
Uganda_uniqueid_556,No
Kenya_uniqueid_43,No
Tanzania_uniqueid_177,No
Kenya_uniqueid_3571,No
Tanzania_uniqueid_871,No
Tanzania_uniqueid_6374,No
Kenya_uniqueid_4050,No
Tanzania_uniqueid_5246,No
Kenya_uniqueid_796,Yes
Kenya_uniqueid_397,No
Rwanda_uniqueid_6835,No
Tanzania_uniqueid_2842,No
Uganda_uniqueid_1511,No
Rwanda_uniqueid_2094,No
Uganda_uniqueid_1148,No
Kenya_uniqueid_317,No
Tanzania_uniqueid_4799,No
Uganda_uniqueid_193,No
Tanzania_uniqueid_1154,No
Rwanda_uniqueid_5771,No
Tanzania_uniqueid_1900,No
Rwanda_uniqueid_5259,No
Rwanda_uniqueid_2501,No
Rwanda_uniqueid_7900,No
Tanzania_uniqueid_5987,No
Rwanda_uniqueid_7738,No
Tanzania_uniqueid_4430,No
Kenya_uniqueid_5941,No
Tanzania_uniqueid_3939,No
Tanzania_uniqueid_1955,Yes
Rwanda_uniqueid_5436,No
Rwanda_uniqueid_1419,No
Kenya_uniqueid_5039,No
Tanzania_uniqueid_374,No
Kenya_uniqueid_5002,No
Kenya_uniqueid_88,No
Rwanda_uniqueid_4330,No
Rwanda_uniqueid_3680,Yes
Rwanda_uniqueid_797,No
Tanzania_uniqueid_2007,No
Tanzania_uniqueid_3618,No
Rwanda_uniqueid_5292,No
Rwanda_uniqueid_7176,No
Tanzania_uniqueid_4203,Yes
Rwanda_uniqueid_2410,No
Tanzania_uniqueid_2102,No
Tanzania_uniqueid_3955,No
Uganda_uniqueid_1479,No
Kenya_uniqueid_5326,No
Kenya_uniqueid_5218,No
Tanzania_uniqueid_1311,No
Kenya_uniqueid_2484,Yes
Tanzania_uniqueid_4194,No
Rwanda_uniqueid_6827,No
Kenya_uniqueid_648,No
Uganda_uniqueid_805,No
Rwanda_uniqueid_3092,No
Rwanda_uniqueid_4059,No
Tanzania_uniqueid_3722,No
Tanzania_uniqueid_6244,No
Rwanda_uniqueid_4108,No
Tanzania_uniqueid_2496,No
Rwanda_uniqueid_3505,Yes
Tanzania_uniqueid_4846,No
Rwanda_uniqueid_61,No
Rwanda_uniqueid_6495,No
Tanzania_uniqueid_6606,No
Kenya_uniqueid_5515,No
Tanzania_uniqueid_4943,No
Kenya_uniqueid_4075,No
Kenya_uniqueid_2703,No
Rwanda_uniqueid_8738,No
Kenya_uniqueid_5955,Yes
Tanzania_uniqueid_140,No
Rwanda_uniqueid_8432,No
Rwanda_uniqueid_648,No
Rwanda_uniqueid_8114,No
Rwanda_uniqueid_7314,Yes
Rwanda_uniqueid_1559,Yes
Kenya_uniqueid_2382,No
Kenya_uniqueid_5417,No
Rwanda_uniqueid_757,Yes
Tanzania_uniqueid_2721,No
Uganda_uniqueid_257,No
Rwanda_uniqueid_8238,No
Rwanda_uniqueid_483,No
Kenya_uniqueid_3634,No
Kenya_uniqueid_645,No
Tanzania_uniqueid_1087,No
Tanzania_uniqueid_2413,No
Rwanda_uniqueid_1863,No
Kenya_uniqueid_1154,Yes
Rwanda_uniqueid_3187,No
Rwanda_uniqueid_6798,No
Rwanda_uniqueid_4543,No
Kenya_uniqueid_2606,No
Rwanda_uniqueid_2509,No
Uganda_uniqueid_1756,Yes
Kenya_uniqueid_1870,No
Rwanda_uniqueid_4606,No
Rwanda_uniqueid_6856,No
Tanzania_uniqueid_2018,No
Rwanda_uniqueid_6575,No
Rwanda_uniqueid_7610,No
Rwanda_uniqueid_1270,Yes
Kenya_uniqueid_3913,No
Kenya_uniqueid_1431,No
Tanzania_uniqueid_6142,No
Rwanda_uniqueid_6947,No
Uganda_uniqueid_149,No
Rwanda_uniqueid_4957,No
Tanzania_uniqueid_3900,No
Rwanda_uniqueid_8387,No
Tanzania_uniqueid_4613,No
Kenya_uniqueid_2327,No
Tanzania_uniqueid_4988,No
Tanzania_uniqueid_2933,No
Rwanda_uniqueid_6318,No
Rwanda_uniqueid_5328,No
Tanzania_uniqueid_5872,No
Rwanda_uniqueid_8408,No
Uganda_uniqueid_1283,No
Rwanda_uniqueid_4157,No
Tanzania_uniqueid_5497,Yes
Rwanda_uniqueid_5067,No
Tanzania_uniqueid_5478,No
Kenya_uniqueid_5077,Yes
Kenya_uniqueid_472,No
Tanzania_uniqueid_4344,No
Tanzania_uniqueid_5242,Yes
Rwanda_uniqueid_5517,No
Kenya_uniqueid_1772,No
Kenya_uniqueid_5590,No
Rwanda_uniqueid_2080,No
Kenya_uniqueid_3324,No
Kenya_uniqueid_5164,No
Kenya_uniqueid_5202,No
Tanzania_uniqueid_2703,No
Tanzania_uniqueid_1841,No
Kenya_uniqueid_2118,No
Uganda_uniqueid_1135,No
Rwanda_uniqueid_5491,No
Rwanda_uniqueid_1233,No
Kenya_uniqueid_1163,No
Kenya_uniqueid_5803,No
Rwanda_uniqueid_5219,Yes
Rwanda_uniqueid_2298,No
Tanzania_uniqueid_1932,No
Tanzania_uniqueid_6132,No
Rwanda_uniqueid_1003,No
Kenya_uniqueid_1220,No
Rwanda_uniqueid_2562,No
Uganda_uniqueid_2015,No
Tanzania_uniqueid_489,No
Rwanda_uniqueid_2310,No
Rwanda_uniqueid_7363,No
Tanzania_uniqueid_2522,No
Tanzania_uniqueid_6637,No
Rwanda_uniqueid_513,No
Rwanda_uniqueid_4347,No
Rwanda_uniqueid_8077,No
Tanzania_uniqueid_5405,No
